SECT_NAME,SECT_CODE,LIE_NAME,LIE_CODE,LI_NO,SDFKEY,SDFNAME
士林區,6301100,富光里,6301100016,018,6301100016018,富光里18鄰
內湖區,6301000,內湖里,6301000009,013,6301000009013,內湖里13鄰
內湖區,6301000,金湖里,6301000034,018,6301000034018,金湖里18鄰
內湖區,6301000,港富里,6301000007,006,6301000007006,港富里6鄰
士林區,6301100,福華里,6301100013,006,6301100013006,福華里6鄰
士林區,6301100,明勝里,6301100014,007,6301100014007,明勝里7鄰
中山區,6300400,大直里,6300400014,030,6300400014030,大直里30鄰
內湖區,6301000,麗山里,6301000038,003,6301000038003,麗山里3鄰
內湖區,6301000,紫星里,6301000011,015,6301000011015,紫星里15鄰
士林區,6301100,福華里,6301100013,008,6301100013008,福華里8鄰
中山區,6300400,大直里,6300400014,024,6300400014024,大直里24鄰
中山區,6300400,大直里,6300400014,027,6300400014027,大直里27鄰
內湖區,6301000,紫星里,6301000011,008,6301000011008,紫星里8鄰
中山區,6300400,大直里,6300400014,028,6300400014028,大直里28鄰
中山區,6300400,大直里,6300400014,031,6300400014031,大直里31鄰
士林區,6301100,福華里,6301100013,004,6301100013004,福華里4鄰
